s,p,o
http://dbpedia.org/ontology/Musical,http://www.w3.org/2000/01/rdf-schema#label,ミュージカル
http://dbpedia.org/ontology/Musical,http://www.w3.org/2000/01/rdf-schema#label,musical
http://dbpedia.org/ontology/Musical,http://www.w3.org/2000/01/rdf-schema#label,뮤지컬
http://dbpedia.org/ontology/Musical,http://www.w3.org/2000/01/rdf-schema#label,musique
http://dbpedia.org/ontology/BeachVolleyballPlayer,http://www.w3.org/2000/01/rdf-schema#label,Beachvolleyballspieler
http://dbpedia.org/ontology/BeachVolleyballPlayer,http://www.w3.org/2000/01/rdf-schema#label,beach volleyball player
http://dbpedia.org/ontology/BeachVolleyballPlayer,http://www.w3.org/2000/01/rdf-schema#label,παίκτης του beach volley
http://dbpedia.org/ontology/BeachVolleyballPlayer,http://www.w3.org/2000/01/rdf-schema#label,ビーチバレー選手
http://dbpedia.org/ontology/BeachVolleyballPlayer,http://www.w3.org/2000/01/rdf-schema#label,beachvolleybal speler
http://dbpedia.org/ontology/BeachVolleyballPlayer,http://www.w3.org/2000/01/rdf-schema#label,giocatore di beach volley
http://dbpedia.org/ontology/BeachVolleyballPlayer,http://www.w3.org/2000/01/rdf-schema#label,비치발리볼 선수
http://dbpedia.org/ontology/NCAATeamSeason,http://www.w3.org/2000/01/rdf-schema#label,national collegiate athletic association team season
http://dbpedia.org/ontology/NCAATeamSeason,http://www.w3.org/2000/01/rdf-schema#label,NCAA Team Saison
http://dbpedia.org/ontology/NCAATeamSeason,http://www.w3.org/2000/01/rdf-schema#label,NCAA team seizoen
http://dbpedia.org/ontology/Star,http://www.w3.org/2000/01/rdf-schema#label,Stern
http://dbpedia.org/ontology/Star,http://www.w3.org/2000/01/rdf-schema#label,star
http://dbpedia.org/ontology/Star,http://www.w3.org/2000/01/rdf-schema#label,αστέρι
http://dbpedia.org/ontology/Star,http://www.w3.org/2000/01/rdf-schema#label,恒星
http://dbpedia.org/ontology/Star,http://www.w3.org/2000/01/rdf-schema#label,ster
http://dbpedia.org/ontology/Star,http://www.w3.org/2000/01/rdf-schema#label,stella
http://dbpedia.org/ontology/Star,http://www.w3.org/2000/01/rdf-schema#label,항성
http://dbpedia.org/ontology/Star,http://www.w3.org/2000/01/rdf-schema#label,étoile
http://dbpedia.org/ontology/Star,http://www.w3.org/2000/01/rdf-schema#label,réalta
http://dbpedia.org/ontology/InlineHockeyLeague,http://www.w3.org/2000/01/rdf-schema#label,Inlinehockey Liga
http://dbpedia.org/ontology/InlineHockeyLeague,http://www.w3.org/2000/01/rdf-schema#label,inline hockey league
http://dbpedia.org/ontology/InlineHockeyLeague,http://www.w3.org/2000/01/rdf-schema#label,πρωτάθλημα χόκεϋ inline
http://dbpedia.org/ontology/InlineHockeyLeague,http://www.w3.org/2000/01/rdf-schema#label,inlinehockey competitie
http://dbpedia.org/ontology/InlineHockeyLeague,http://www.w3.org/2000/01/rdf-schema#label,sraith haca inlíne
http://dbpedia.org/ontology/EurovisionSongContestEntry,http://www.w3.org/2000/01/rdf-schema#label,Vorentscheid Eurovision song contest
http://dbpedia.org/ontology/EurovisionSongContestEntry,http://www.w3.org/2000/01/rdf-schema#label,Eurovision song contest entry
http://dbpedia.org/ontology/EurovisionSongContestEntry,http://www.w3.org/2000/01/rdf-schema#label,Διαγωνισμός τραγουδιού της Eurovision
http://dbpedia.org/ontology/EurovisionSongContestEntry,http://www.w3.org/2000/01/rdf-schema#label,Eurovisie Songfestival act
http://dbpedia.org/ontology/EurovisionSongContestEntry,http://www.w3.org/2000/01/rdf-schema#label,concours Eurovision de la chanson
http://dbpedia.org/ontology/EurovisionSongContestEntry,http://www.w3.org/2000/01/rdf-schema#label,iontráil i gComórtas Amhránaíochta na hEoraifíse
http://dbpedia.org/ontology/Parish,http://www.w3.org/2000/01/rdf-schema#label,Gemeinde
http://dbpedia.org/ontology/Parish,http://www.w3.org/2000/01/rdf-schema#label,parish
http://dbpedia.org/ontology/Parish,http://www.w3.org/2000/01/rdf-schema#label,ενορία
http://dbpedia.org/ontology/Parish,http://www.w3.org/2000/01/rdf-schema#label,小教区
http://dbpedia.org/ontology/Parish,http://www.w3.org/2000/01/rdf-schema#label,parochie
http://dbpedia.org/ontology/Parish,http://www.w3.org/2000/01/rdf-schema#label,paroisse
http://dbpedia.org/ontology/Parish,http://www.w3.org/2000/01/rdf-schema#label,paróiste
http://dbpedia.org/ontology/AmateurBoxer,http://www.w3.org/2000/01/rdf-schema#label,boxeador afeccionado
http://dbpedia.org/ontology/AmateurBoxer,http://www.w3.org/2000/01/rdf-schema#label,Amateurboxer
http://dbpedia.org/ontology/AmateurBoxer,http://www.w3.org/2000/01/rdf-schema#label,amateur boxer
http://dbpedia.org/ontology/AmateurBoxer,http://www.w3.org/2000/01/rdf-schema#label,ερασιτέχνης μποξέρ
http://dbpedia.org/ontology/AmateurBoxer,http://www.w3.org/2000/01/rdf-schema#label,アマチュアボクサー
http://dbpedia.org/ontology/AmateurBoxer,http://www.w3.org/2000/01/rdf-schema#label,amateur boxer
http://dbpedia.org/ontology/AmateurBoxer,http://www.w3.org/2000/01/rdf-schema#label,pugile amatoriale
http://dbpedia.org/ontology/AmateurBoxer,http://www.w3.org/2000/01/rdf-schema#label,아마추어 권투 선수
http://dbpedia.org/ontology/AmateurBoxer,http://www.w3.org/2000/01/rdf-schema#label,boxeur amateur
http://dbpedia.org/ontology/AmateurBoxer,http://www.w3.org/2000/01/rdf-schema#label,dornálaí amaitéarach
http://dbpedia.org/ontology/BrownDwarf,http://www.w3.org/2000/01/rdf-schema#label,Brauner Zwerg
http://dbpedia.org/ontology/BrownDwarf,http://www.w3.org/2000/01/rdf-schema#label,brown dwarf
http://dbpedia.org/ontology/BrownDwarf,http://www.w3.org/2000/01/rdf-schema#label,bruine dwerg
http://dbpedia.org/ontology/Bone,http://www.w3.org/2000/01/rdf-schema#label,Knochen
http://dbpedia.org/ontology/Bone,http://www.w3.org/2000/01/rdf-schema#label,osso
http://dbpedia.org/ontology/Bone,http://www.w3.org/2000/01/rdf-schema#label,bone
http://dbpedia.org/ontology/Bone,http://www.w3.org/2000/01/rdf-schema#label,οστό
http://dbpedia.org/ontology/Bone,http://www.w3.org/2000/01/rdf-schema#label,骨
http://dbpedia.org/ontology/Bone,http://www.w3.org/2000/01/rdf-schema#label,bot
http://dbpedia.org/ontology/Bone,http://www.w3.org/2000/01/rdf-schema#label,osso
http://dbpedia.org/ontology/Bone,http://www.w3.org/2000/01/rdf-schema#label,뼈
http://dbpedia.org/ontology/Bone,http://www.w3.org/2000/01/rdf-schema#label,os
http://dbpedia.org/ontology/Bone,http://www.w3.org/2000/01/rdf-schema#label,cnámh
http://dbpedia.org/ontology/Bone,http://www.w3.org/2000/01/rdf-schema#label,hueso
http://dbpedia.org/ontology/BoxingStyle,http://www.w3.org/2000/01/rdf-schema#label,Boxstil
http://dbpedia.org/ontology/BoxingStyle,http://www.w3.org/2000/01/rdf-schema#label,boxing style
http://dbpedia.org/ontology/BoxingStyle,http://www.w3.org/2000/01/rdf-schema#label,boksstijl
http://dbpedia.org/ontology/BoxingStyle,http://www.w3.org/2000/01/rdf-schema#label,stíl dornálaíochta
http://dbpedia.org/ontology/BoxingStyle,http://www.w3.org/2000/01/rdf-schema#label,estilo de boxeo
http://dbpedia.org/ontology/Boxing,http://www.w3.org/2000/01/rdf-schema#label,Boxen
http://dbpedia.org/ontology/Boxing,http://www.w3.org/2000/01/rdf-schema#label,boxing
http://dbpedia.org/ontology/Boxing,http://www.w3.org/2000/01/rdf-schema#label,πυγμαχία
http://dbpedia.org/ontology/Boxing,http://www.w3.org/2000/01/rdf-schema#label,ボクシング
http://dbpedia.org/ontology/Boxing,http://www.w3.org/2000/01/rdf-schema#label,boksen
http://dbpedia.org/ontology/Boxing,http://www.w3.org/2000/01/rdf-schema#label,dornálaíocht
http://dbpedia.org/ontology/Boxing,http://www.w3.org/2000/01/rdf-schema#label,boxeo
http://dbpedia.org/ontology/Polysaccharide,http://www.w3.org/2000/01/rdf-schema#label,polysaccharide
http://dbpedia.org/ontology/Polysaccharide,http://www.w3.org/2000/01/rdf-schema#label,Polysaccharide
http://dbpedia.org/ontology/Polysaccharide,http://www.w3.org/2000/01/rdf-schema#label,polysacharide
http://dbpedia.org/ontology/Economist,http://www.w3.org/2000/01/rdf-schema#label,Ökonom
http://dbpedia.org/ontology/Economist,http://www.w3.org/2000/01/rdf-schema#label,economist
http://dbpedia.org/ontology/Economist,http://www.w3.org/2000/01/rdf-schema#label,οικονομολόγος
http://dbpedia.org/ontology/Economist,http://www.w3.org/2000/01/rdf-schema#label,経済学者
http://dbpedia.org/ontology/Economist,http://www.w3.org/2000/01/rdf-schema#label,econoom
http://dbpedia.org/ontology/Economist,http://www.w3.org/2000/01/rdf-schema#label,경제학자
http://dbpedia.org/ontology/Economist,http://www.w3.org/2000/01/rdf-schema#label,économiste
http://dbpedia.org/ontology/Economist,http://www.w3.org/2000/01/rdf-schema#label,eacnamaí
http://dbpedia.org/ontology/Economist,http://www.w3.org/2000/01/rdf-schema#label,economista
http://dbpedia.org/ontology/HorseRiding,http://www.w3.org/2000/01/rdf-schema#label,Reiten
http://dbpedia.org/ontology/HorseRiding,http://www.w3.org/2000/01/rdf-schema#label,HorseRiding
http://dbpedia.org/ontology/HorseRiding,http://www.w3.org/2000/01/rdf-schema#label,ιππασία
http://dbpedia.org/ontology/HorseRiding,http://www.w3.org/2000/01/rdf-schema#label,paardrijsport
http://dbpedia.org/ontology/HorseRiding,http://www.w3.org/2000/01/rdf-schema#label,marcaíocht
http://dbpedia.org/ontology/Convention,http://www.w3.org/2000/01/rdf-schema#label,Konvention
http://dbpedia.org/ontology/Convention,http://www.w3.org/2000/01/rdf-schema#label,convention
http://dbpedia.org/ontology/Convention,http://www.w3.org/2000/01/rdf-schema#label,συνέδριο
http://dbpedia.org/ontology/Convention,http://www.w3.org/2000/01/rdf-schema#label,congres
http://dbpedia.org/ontology/Convention,http://www.w3.org/2000/01/rdf-schema#label,컨벤션
http://dbpedia.org/ontology/Convention,http://www.w3.org/2000/01/rdf-schema#label,congrès
http://dbpedia.org/ontology/DocumentType,http://www.w3.org/2000/01/rdf-schema#label,Dokumentenart
http://dbpedia.org/ontology/DocumentType,http://www.w3.org/2000/01/rdf-schema#label,Document Type
http://dbpedia.org/ontology/DocumentType,http://www.w3.org/2000/01/rdf-schema#label,τύπος εγγράφου
http://dbpedia.org/ontology/DocumentType,http://www.w3.org/2000/01/rdf-schema#label,documenttype
http://dbpedia.org/ontology/DocumentType,http://www.w3.org/2000/01/rdf-schema#label,cineál cáipéise
http://dbpedia.org/ontology/SpeedwayRider,http://www.w3.org/2000/01/rdf-schema#label,speedway rider
http://dbpedia.org/ontology/SpeedwayRider,http://www.w3.org/2000/01/rdf-schema#label,Speedway Fahrer
http://dbpedia.org/ontology/SpeedwayRider,http://www.w3.org/2000/01/rdf-schema#label,speedway rijder
http://dbpedia.org/ontology/Gymnast,http://www.w3.org/2000/01/rdf-schema#label,Turner
http://dbpedia.org/ontology/Gymnast,http://www.w3.org/2000/01/rdf-schema#label,gymnast
http://dbpedia.org/ontology/Gymnast,http://www.w3.org/2000/01/rdf-schema#label,γυμναστής
http://dbpedia.org/ontology/Gymnast,http://www.w3.org/2000/01/rdf-schema#label,体操選手
http://dbpedia.org/ontology/Gymnast,http://www.w3.org/2000/01/rdf-schema#label,turner
http://dbpedia.org/ontology/Gymnast,http://www.w3.org/2000/01/rdf-schema#label,gleacaí
http://dbpedia.org/ontology/ShoppingMall,http://www.w3.org/2000/01/rdf-schema#label,Einkaufszentrum
http://dbpedia.org/ontology/ShoppingMall,http://www.w3.org/2000/01/rdf-schema#label,shopping
http://dbpedia.org/ontology/ShoppingMall,http://www.w3.org/2000/01/rdf-schema#label,shopping mall
http://dbpedia.org/ontology/ShoppingMall,http://www.w3.org/2000/01/rdf-schema#label,εμπορικό κέντρο
http://dbpedia.org/ontology/ShoppingMall,http://www.w3.org/2000/01/rdf-schema#label,ショッピングモール
http://dbpedia.org/ontology/ShoppingMall,http://www.w3.org/2000/01/rdf-schema#label,winkelcentrum
http://dbpedia.org/ontology/ShoppingMall,http://www.w3.org/2000/01/rdf-schema#label,쇼핑몰
http://dbpedia.org/ontology/ShoppingMall,http://www.w3.org/2000/01/rdf-schema#label,centre commercial
http://dbpedia.org/ontology/ShoppingMall,http://www.w3.org/2000/01/rdf-schema#label,ionad siopadóireachta
http://dbpedia.org/ontology/Journalist,http://www.w3.org/2000/01/rdf-schema#label,Journalist
http://dbpedia.org/ontology/Journalist,http://www.w3.org/2000/01/rdf-schema#label,journalist
http://dbpedia.org/ontology/Journalist,http://www.w3.org/2000/01/rdf-schema#label,δημοσιογράφος
http://dbpedia.org/ontology/Journalist,http://www.w3.org/2000/01/rdf-schema#label,ジャーナリスト
http://dbpedia.org/ontology/Journalist,http://www.w3.org/2000/01/rdf-schema#label,journalist
http://dbpedia.org/ontology/Journalist,http://www.w3.org/2000/01/rdf-schema#label,giornalista
http://dbpedia.org/ontology/Journalist,http://www.w3.org/2000/01/rdf-schema#label,journaliste
http://dbpedia.org/ontology/Journalist,http://www.w3.org/2000/01/rdf-schema#label,iriseoir
http://dbpedia.org/ontology/Journalist,http://www.w3.org/2000/01/rdf-schema#label,periodista
http://dbpedia.org/ontology/Hormone,http://www.w3.org/2000/01/rdf-schema#label,Hormone
http://dbpedia.org/ontology/Hormone,http://www.w3.org/2000/01/rdf-schema#label,hormoon
http://dbpedia.org/ontology/Painting,http://www.w3.org/2000/01/rdf-schema#label,Gemälde
http://dbpedia.org/ontology/Painting,http://www.w3.org/2000/01/rdf-schema#label,Painting
http://dbpedia.org/ontology/Painting,http://www.w3.org/2000/01/rdf-schema#label,Έργο Ζωγραφικής
http://dbpedia.org/ontology/Painting,http://www.w3.org/2000/01/rdf-schema#label,絵画
http://dbpedia.org/ontology/Painting,http://www.w3.org/2000/01/rdf-schema#label,schilderij
http://dbpedia.org/ontology/Painting,http://www.w3.org/2000/01/rdf-schema#label,peinture
http://dbpedia.org/ontology/Painting,http://www.w3.org/2000/01/rdf-schema#label,obraz
http://dbpedia.org/ontology/Painting,http://www.w3.org/2000/01/rdf-schema#label,pictiúr
http://dbpedia.org/ontology/OlympicResult,http://www.w3.org/2000/01/rdf-schema#label,olympisches Ergebnis
http://dbpedia.org/ontology/OlympicResult,http://www.w3.org/2000/01/rdf-schema#label,olympic result
http://dbpedia.org/ontology/OlympicResult,http://www.w3.org/2000/01/rdf-schema#label,αποτελέσματα Ολυμπιακών αγώνων
http://dbpedia.org/ontology/OlympicResult,http://www.w3.org/2000/01/rdf-schema#label,resultaat op de Olympische Spelen
http://dbpedia.org/ontology/OlympicResult,http://www.w3.org/2000/01/rdf-schema#label,résultat de Jeux Olympiques
http://dbpedia.org/ontology/OlympicResult,http://www.w3.org/2000/01/rdf-schema#label,resultados de Juegos Olímpicos
http://dbpedia.org/ontology/SportsTeamMember,http://www.w3.org/2000/01/rdf-schema#label,Sports team member
http://dbpedia.org/ontology/SportsTeamMember,http://www.w3.org/2000/01/rdf-schema#label,μέλος αθλητικής ομάδας
http://dbpedia.org/ontology/SportsTeamMember,http://www.w3.org/2000/01/rdf-schema#label,sport teamlid
http://dbpedia.org/ontology/SportsTeamMember,http://www.w3.org/2000/01/rdf-schema#label,Sport Team Mitglied
http://dbpedia.org/ontology/MilitaryUnit,http://www.w3.org/2000/01/rdf-schema#label,Militäreinheit
http://dbpedia.org/ontology/MilitaryUnit,http://www.w3.org/2000/01/rdf-schema#label,unidade militar
http://dbpedia.org/ontology/MilitaryUnit,http://www.w3.org/2000/01/rdf-schema#label,military unit
http://dbpedia.org/ontology/MilitaryUnit,http://www.w3.org/2000/01/rdf-schema#label,Στρατιωτική Μονάδα
http://dbpedia.org/ontology/MilitaryUnit,http://www.w3.org/2000/01/rdf-schema#label,militaire eenheid
http://dbpedia.org/ontology/MilitaryUnit,http://www.w3.org/2000/01/rdf-schema#label,군대
http://dbpedia.org/ontology/MilitaryUnit,http://www.w3.org/2000/01/rdf-schema#label,unité militaire
http://dbpedia.org/ontology/MilitaryUnit,http://www.w3.org/2000/01/rdf-schema#label,unidad militar
http://dbpedia.org/ontology/PublicService,http://www.w3.org/2000/01/rdf-schema#label,öffentlicher Dienst
http://dbpedia.org/ontology/PublicService,http://www.w3.org/2000/01/rdf-schema#label,public service
http://dbpedia.org/ontology/PublicService,http://www.w3.org/2000/01/rdf-schema#label,δημόσιες υπηρεσίες
http://dbpedia.org/ontology/PublicService,http://www.w3.org/2000/01/rdf-schema#label,staatsapparaat
http://dbpedia.org/ontology/PublicService,http://www.w3.org/2000/01/rdf-schema#label,service public
http://dbpedia.org/ontology/AnimangaCharacter,http://www.w3.org/2000/01/rdf-schema#label,personaxe de animanga
http://dbpedia.org/ontology/AnimangaCharacter,http://www.w3.org/2000/01/rdf-schema#label,Manga-Charakter
http://dbpedia.org/ontology/AnimangaCharacter,http://www.w3.org/2000/01/rdf-schema#label,animanga character
http://dbpedia.org/ontology/AnimangaCharacter,http://www.w3.org/2000/01/rdf-schema#label,χαρακτήρας ανιμάνγκα
http://dbpedia.org/ontology/AnimangaCharacter,http://www.w3.org/2000/01/rdf-schema#label,キャラクター
http://dbpedia.org/ontology/AnimangaCharacter,http://www.w3.org/2000/01/rdf-schema#label,ani-manga figuur
http://dbpedia.org/ontology/AnimangaCharacter,http://www.w3.org/2000/01/rdf-schema#label,personaggio animanga
http://dbpedia.org/ontology/AnimangaCharacter,http://www.w3.org/2000/01/rdf-schema#label,만화애니 등장인물
http://dbpedia.org/ontology/AnimangaCharacter,http://www.w3.org/2000/01/rdf-schema#label,carachtar animanga
http://dbpedia.org/ontology/ComicsCharacter,http://www.w3.org/2000/01/rdf-schema#label,만화애니 등장인물
http://dbpedia.org/ontology/ComicsCharacter,http://www.w3.org/2000/01/rdf-schema#label,Comic Charakter
http://dbpedia.org/ontology/ComicsCharacter,http://www.w3.org/2000/01/rdf-schema#label,personagem de quadrinhos
http://dbpedia.org/ontology/ComicsCharacter,http://www.w3.org/2000/01/rdf-schema#label,comics character
http://dbpedia.org/ontology/ComicsCharacter,http://www.w3.org/2000/01/rdf-schema#label,χαρακτήρας κινούμενων σχεδίων
